sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s0003_cal3	s0003cal3_a1	cal	1	a	3	7	2015-03-12 21:49:00	23-dinor-11b-PGF2a	3.988	10590	23-dinor-11b-PGF2a_ISTD	5.125	2440
s0003_cal3	s0003cal3_a1	cal	1	a	3	7	2015-03-12 21:49:00	23-dinor-8-iso-PGF2a	3.601	26906	23-dinor-8-iso-PGF2a_ISTD	4.79	40686
s0003_cal3	s0003cal3_a1	cal	1	a	3	7	2015-03-12 21:49:00	8-iso-PGF3a	3.787	10028	8-iso-PGF3a_ISTD	4.79	40686
s0003_cal4	s0003cal4_a1	cal	1	a	3	8	2015-03-12 22:03:00	23-dinor-11b-PGF2a	3.973	35491	23-dinor-11b-PGF2a_ISTD	5.159	4641
s0003_cal4	s0003cal4_a1	cal	1	a	3	8	2015-03-12 22:03:00	23-dinor-8-iso-PGF2a	3.582	95701	23-dinor-8-iso-PGF2a_ISTD	4.727	178621
s0003_cal4	s0003cal4_a1	cal	1	a	3	8	2015-03-12 22:03:00	8-iso-PGF3a	3.772	8563	8-iso-PGF3a_ISTD	4.727	178621
s0003_cal5	s0003cal5_a1	cal	1	a	3	9	2015-03-12 22:18:00	23-dinor-11b-PGF2a	3.962	64782	23-dinor-11b-PGF2a_ISTD	5.284	426362
s0003_cal5	s0003cal5_a1	cal	1	a	3	9	2015-03-12 22:18:00	23-dinor-8-iso-PGF2a	3.574	170974	23-dinor-8-iso-PGF2a_ISTD	4.709	333542
s0003_cal5	s0003cal5_a1	cal	1	a	3	9	2015-03-12 22:18:00	8-iso-PGF3a	3.936	59876	8-iso-PGF3a_ISTD	4.709	333542
s0003_cal7	s0003cal7_a1	cal	1	a	3	10	2015-03-12 22:32:00	23-dinor-11b-PGF2a	3.954	122547	23-dinor-11b-PGF2a_ISTD	5.278	795640
s0003_cal7	s0003cal7_a1	cal	1	a	3	10	2015-03-12 22:32:00	23-dinor-8-iso-PGF2a	3.566	311755	23-dinor-8-iso-PGF2a_ISTD	4.703	600743
s0003_cal7	s0003cal7_a1	cal	1	a	3	10	2015-03-12 22:32:00	8-iso-PGF3a	3.929	107102	8-iso-PGF3a_ISTD	4.703	600743
s0003_qc	s0003qc_b1	qc	1	b	3	11	2015-03-12 22:46:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.125	8161
s0003_qc	s0003qc_b1	qc	1	b	3	11	2015-03-12 22:46:00	23-dinor-8-iso-PGF2a		1316	23-dinor-8-iso-PGF2a_ISTD		
s0003_qc	s0003qc_b1	qc	1	b	3	11	2015-03-12 22:46:00	8-iso-PGF3a	3.753	5701	8-iso-PGF3a_ISTD		
s0003_blank	s0003blank_a2	blank	2	a	3	12	2015-03-12 23:01:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.271	400
s0003_blank	s0003blank_a2	blank	2	a	3	12	2015-03-12 23:01:00	23-dinor-8-iso-PGF2a		133	23-dinor-8-iso-PGF2a_ISTD		
s0003_blank	s0003blank_a2	blank	2	a	3	12	2015-03-12 23:01:00	8-iso-PGF3a	3.864	656	8-iso-PGF3a_ISTD		
s0003_qc	s0003qc_b2	qc	2	b	3	13	2015-03-12 23:16:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.307	15712
s0003_qc	s0003qc_b2	qc	2	b	3	13	2015-03-12 23:16:00	23-dinor-8-iso-PGF2a	3.556	1023	23-dinor-8-iso-PGF2a_ISTD	4.881	10183
s0003_qc	s0003qc_b2	qc	2	b	3	13	2015-03-12 23:16:00	8-iso-PGF3a	3.734	5913	8-iso-PGF3a_ISTD	4.881	10183
s151	s151_a1	sample	1	a	3	14	2015-03-12 23:30:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.296	17485
s151	s151_a1	sample	1	a	3	14	2015-03-12 23:30:00	23-dinor-8-iso-PGF2a	3.57	1675	23-dinor-8-iso-PGF2a_ISTD	4.847	8839
s151	s151_a1	sample	1	a	3	14	2015-03-12 23:30:00	8-iso-PGF3a	3.731	5547	8-iso-PGF3a_ISTD	4.847	8839
s021	s021_a1	sample	1	a	3	15	2015-03-12 23:44:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.147	17948
s021	s021_a1	sample	1	a	3	15	2015-03-12 23:44:00	23-dinor-8-iso-PGF2a	3.397	435	23-dinor-8-iso-PGF2a_ISTD	4.683	2925
s021	s021_a1	sample	1	a	3	15	2015-03-12 23:44:00	8-iso-PGF3a	3.731	12370	8-iso-PGF3a_ISTD	4.683	2925
s072	s072_a1	sample	1	a	3	16	2015-03-12 23:59:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.27	17510
s072	s072_a1	sample	1	a	3	16	2015-03-12 23:59:00	23-dinor-8-iso-PGF2a	3.518	1428	23-dinor-8-iso-PGF2a_ISTD	4.672	6024
s072	s072_a1	sample	1	a	3	16	2015-03-12 23:59:00	8-iso-PGF3a	3.858	7438	8-iso-PGF3a_ISTD	4.672	6024
s158	s158_a1	sample	1	a	3	17	2015-03-13 00:13:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.269	16140
s158	s158_a1	sample	1	a	3	17	2015-03-13 00:13:00	23-dinor-8-iso-PGF2a	3.515	850	23-dinor-8-iso-PGF2a_ISTD	4.655	6333
s158	s158_a1	sample	1	a	3	17	2015-03-13 00:13:00	8-iso-PGF3a	3.64	7083	8-iso-PGF3a_ISTD	4.655	6333
s075	s075_a1	sample	1	a	3	18	2015-03-13 00:28:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.265	17273
s075	s075_a1	sample	1	a	3	18	2015-03-13 00:28:00	23-dinor-8-iso-PGF2a	3.502	935	23-dinor-8-iso-PGF2a_ISTD	4.795	23276
s075	s075_a1	sample	1	a	3	18	2015-03-13 00:28:00	8-iso-PGF3a	3.817	13034	8-iso-PGF3a_ISTD	4.795	23276
s190	s190_a1	sample	1	a	3	19	2015-03-13 00:42:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.244	14345
s190	s190_a1	sample	1	a	3	19	2015-03-13 00:42:00	23-dinor-8-iso-PGF2a	3.479	1611	23-dinor-8-iso-PGF2a_ISTD	4.641	6532
s190	s190_a1	sample	1	a	3	19	2015-03-13 00:42:00	8-iso-PGF3a	3.684	9642	8-iso-PGF3a_ISTD	4.641	6532
s192	s192_a1	sample	1	a	3	20	2015-03-13 00:56:00	23-dinor-11b-PGF2a	4.03	473	23-dinor-11b-PGF2a_ISTD	5.199	11488
s192	s192_a1	sample	1	a	3	20	2015-03-13 00:56:00	23-dinor-8-iso-PGF2a	3.44	2025	23-dinor-8-iso-PGF2a_ISTD	4.703	5663
s192	s192_a1	sample	1	a	3	20	2015-03-13 00:56:00	8-iso-PGF3a	3.757	13941	8-iso-PGF3a_ISTD	4.703	5663
s195	s195_a1	sample	1	a	3	21	2015-03-13 01:11:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.111	9567
s195	s195_a1	sample	1	a	3	21	2015-03-13 01:11:00	23-dinor-8-iso-PGF2a	3.388	301	23-dinor-8-iso-PGF2a_ISTD	4.772	11846
s195	s195_a1	sample	1	a	3	21	2015-03-13 01:11:00	8-iso-PGF3a	3.813	1347	8-iso-PGF3a_ISTD	4.772	11846
s138	s138_a1	sample	1	a	3	22	2015-03-13 01:25:00	23-dinor-11b-PGF2a	3.845	531	23-dinor-11b-PGF2a_ISTD	5.274	11953
s138	s138_a1	sample	1	a	3	22	2015-03-13 01:25:00	23-dinor-8-iso-PGF2a	3.541	1269	23-dinor-8-iso-PGF2a_ISTD	4.601	13584
s138	s138_a1	sample	1	a	3	22	2015-03-13 01:25:00	8-iso-PGF3a	3.906	6789	8-iso-PGF3a_ISTD	4.601	13584
s0003_qc	s0003qc_c1	qc	1	c	3	23	2015-03-13 01:40:00	23-dinor-11b-PGF2a	3.826	590	23-dinor-11b-PGF2a_ISTD	5.312	5545
s0003_qc	s0003qc_c1	qc	1	c	3	23	2015-03-13 01:40:00	23-dinor-8-iso-PGF2a	3.204	894	23-dinor-8-iso-PGF2a_ISTD	4.411	7933
s0003_qc	s0003qc_c1	qc	1	c	3	23	2015-03-13 01:40:00	8-iso-PGF3a	3.886	3815	8-iso-PGF3a_ISTD	4.411	7933
s025	s025_a1	sample	1	a	3	24	2015-03-13 01:54:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.323	4888
s025	s025_a1	sample	1	a	3	24	2015-03-13 01:54:00	23-dinor-8-iso-PGF2a	3.52	1626	23-dinor-8-iso-PGF2a_ISTD	4.618	5772
s025	s025_a1	sample	1	a	3	24	2015-03-13 01:54:00	8-iso-PGF3a	3.957	8180	8-iso-PGF3a_ISTD	4.618	5772
s079	s079_a1	sample	1	a	3	25	2015-03-13 02:08:00	23-dinor-11b-PGF2a	3.839	244	23-dinor-11b-PGF2a_ISTD	5.362	3835
s079	s079_a1	sample	1	a	3	25	2015-03-13 02:08:00	23-dinor-8-iso-PGF2a	3.547	1027	23-dinor-8-iso-PGF2a_ISTD	4.747	5461
s079	s079_a1	sample	1	a	3	25	2015-03-13 02:08:00	8-iso-PGF3a	3.901	7663	8-iso-PGF3a_ISTD	4.747	5461
s134	s134_a1	sample	1	a	3	26	2015-03-13 02:23:00	23-dinor-11b-PGF2a	3.831	229	23-dinor-11b-PGF2a_ISTD	5.286	11160
s134	s134_a1	sample	1	a	3	26	2015-03-13 02:23:00	23-dinor-8-iso-PGF2a	3.54	982	23-dinor-8-iso-PGF2a_ISTD		
s134	s134_a1	sample	1	a	3	26	2015-03-13 02:23:00	8-iso-PGF3a	3.976	7010	8-iso-PGF3a_ISTD		
s027	s027_a1	sample	1	a	3	27	2015-03-13 02:37:00	23-dinor-11b-PGF2a	3.845	375	23-dinor-11b-PGF2a_ISTD	5.029	16416
s027	s027_a1	sample	1	a	3	27	2015-03-13 02:37:00	23-dinor-8-iso-PGF2a	3.544	1628	23-dinor-8-iso-PGF2a_ISTD	4.624	6972
s027	s027_a1	sample	1	a	3	27	2015-03-13 02:37:00	8-iso-PGF3a	3.903	8999	8-iso-PGF3a_ISTD	4.624	6972
s006	s006_a1	sample	1	a	3	28	2015-03-13 02:52:00	23-dinor-11b-PGF2a	3.853	298	23-dinor-11b-PGF2a_ISTD	5.347	6312
s006	s006_a1	sample	1	a	3	28	2015-03-13 02:52:00	23-dinor-8-iso-PGF2a	3.292	366	23-dinor-8-iso-PGF2a_ISTD	4.826	1788
s006	s006_a1	sample	1	a	3	28	2015-03-13 02:52:00	8-iso-PGF3a	3.798	2614	8-iso-PGF3a_ISTD	4.826	1788
s130	s130_b1	sample	1	b	3	29	2015-03-13 03:06:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.379	10233
s130	s130_b1	sample	1	b	3	29	2015-03-13 03:06:00	23-dinor-8-iso-PGF2a	3.567	1543	23-dinor-8-iso-PGF2a_ISTD	4.626	2316
s130	s130_b1	sample	1	b	3	29	2015-03-13 03:06:00	8-iso-PGF3a	3.966	18860	8-iso-PGF3a_ISTD	4.626	2316
s111	s111_a1	sample	1	a	3	30	2015-03-13 03:21:00	23-dinor-11b-PGF2a	3.844	160	23-dinor-11b-PGF2a_ISTD	5.297	2550
s111	s111_a1	sample	1	a	3	30	2015-03-13 03:21:00	23-dinor-8-iso-PGF2a	3.546	1474	23-dinor-8-iso-PGF2a_ISTD	4.617	6896
s111	s111_a1	sample	1	a	3	30	2015-03-13 03:21:00	8-iso-PGF3a	3.968	4183	8-iso-PGF3a_ISTD	4.617	6896
s010	s010_a1	sample	1	a	3	31	2015-03-13 03:35:00	23-dinor-11b-PGF2a	3.861	282	23-dinor-11b-PGF2a_ISTD	5.367	6489
s010	s010_a1	sample	1	a	3	31	2015-03-13 03:35:00	23-dinor-8-iso-PGF2a	3.396	308	23-dinor-8-iso-PGF2a_ISTD	4.659	13606
s010	s010_a1	sample	1	a	3	31	2015-03-13 03:35:00	8-iso-PGF3a	3.985	7381	8-iso-PGF3a_ISTD	4.659	13606
s180	s180_a1	sample	1	a	3	32	2015-03-13 03:50:00	23-dinor-11b-PGF2a	3.846	2038	23-dinor-11b-PGF2a_ISTD	5.36	9919
s180	s180_a1	sample	1	a	3	32	2015-03-13 03:50:00	23-dinor-8-iso-PGF2a	3.536	1925	23-dinor-8-iso-PGF2a_ISTD	4.863	4900
s180	s180_a1	sample	1	a	3	32	2015-03-13 03:50:00	8-iso-PGF3a	3.966	12917	8-iso-PGF3a_ISTD	4.863	4900
s030	s030_a1	sample	1	a	3	33	2015-03-13 04:04:00	23-dinor-11b-PGF2a	3.845	536	23-dinor-11b-PGF2a_ISTD	5.358	10127
s030	s030_a1	sample	1	a	3	33	2015-03-13 04:04:00	23-dinor-8-iso-PGF2a	3.545	1904	23-dinor-8-iso-PGF2a_ISTD	4.61	8443
s030	s030_a1	sample	1	a	3	33	2015-03-13 04:04:00	8-iso-PGF3a	3.868	14038	8-iso-PGF3a_ISTD	4.61	8443
s0003_qc	s0003qc_c2	qc	2	c	3	34	2015-03-13 04:18:00	23-dinor-11b-PGF2a	3.845	544	23-dinor-11b-PGF2a_ISTD	5.045	15216
s0003_qc	s0003qc_c2	qc	2	c	3	34	2015-03-13 04:18:00	23-dinor-8-iso-PGF2a	3.223	818	23-dinor-8-iso-PGF2a_ISTD	4.647	9236
s0003_qc	s0003qc_c2	qc	2	c	3	34	2015-03-13 04:18:00	8-iso-PGF3a	3.984	7298	8-iso-PGF3a_ISTD	4.647	9236
s066	s066_a1	sample	1	a	3	35	2015-03-13 04:33:00	23-dinor-11b-PGF2a	3.861	351	23-dinor-11b-PGF2a_ISTD	5.038	16445
s066	s066_a1	sample	1	a	3	35	2015-03-13 04:33:00	23-dinor-8-iso-PGF2a	3.538	1072	23-dinor-8-iso-PGF2a_ISTD	4.615	7733
s066	s066_a1	sample	1	a	3	35	2015-03-13 04:33:00	8-iso-PGF3a	3.913	2416	8-iso-PGF3a_ISTD	4.615	7733
s104	s104_a1	sample	1	a	3	36	2015-03-13 04:47:00	23-dinor-11b-PGF2a	3.844	883	23-dinor-11b-PGF2a_ISTD	5.356	8694
s104	s104_a1	sample	1	a	3	36	2015-03-13 04:47:00	23-dinor-8-iso-PGF2a	3.543	1772	23-dinor-8-iso-PGF2a_ISTD	4.437	8703
s104	s104_a1	sample	1	a	3	36	2015-03-13 04:47:00	8-iso-PGF3a	3.905	5754	8-iso-PGF3a_ISTD	4.437	8703
s069	s069_a1	sample	1	a	3	37	2015-03-13 05:02:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.031	14557
s069	s069_a1	sample	1	a	3	37	2015-03-13 05:02:00	23-dinor-8-iso-PGF2a	3.54	1232	23-dinor-8-iso-PGF2a_ISTD	4.694	9224
s069	s069_a1	sample	1	a	3	37	2015-03-13 05:02:00	8-iso-PGF3a	3.974	3919	8-iso-PGF3a_ISTD	4.694	9224
s105	s105_b1	sample	1	b	3	38	2015-03-13 05:16:00	23-dinor-11b-PGF2a	3.833	252	23-dinor-11b-PGF2a_ISTD	5.361	7219
s105	s105_b1	sample	1	b	3	38	2015-03-13 05:16:00	23-dinor-8-iso-PGF2a	3.533	935	23-dinor-8-iso-PGF2a_ISTD	4.424	6478
s105	s105_b1	sample	1	b	3	38	2015-03-13 05:16:00	8-iso-PGF3a	3.849	6868	8-iso-PGF3a_ISTD	4.424	6478
s106	s106_a1	sample	1	a	3	39	2015-03-13 05:30:00	23-dinor-11b-PGF2a	3.85	1634	23-dinor-11b-PGF2a_ISTD	5.368	11281
s106	s106_a1	sample	1	a	3	39	2015-03-13 05:30:00	23-dinor-8-iso-PGF2a	3.554	1131	23-dinor-8-iso-PGF2a_ISTD	4.647	11767
s106	s106_a1	sample	1	a	3	39	2015-03-13 05:30:00	8-iso-PGF3a	3.791	4127	8-iso-PGF3a_ISTD	4.647	11767
s102	s102_a1	sample	1	a	3	40	2015-03-13 05:45:00	23-dinor-11b-PGF2a	3.842	983	23-dinor-11b-PGF2a_ISTD	5.286	9533
s102	s102_a1	sample	1	a	3	40	2015-03-13 05:45:00	23-dinor-8-iso-PGF2a	3.547	2567	23-dinor-8-iso-PGF2a_ISTD	4.75	7495
s102	s102_a1	sample	1	a	3	40	2015-03-13 05:45:00	8-iso-PGF3a	3.814	5907	8-iso-PGF3a_ISTD	4.75	7495
s202	s202_a1	sample	1	a	3	41	2015-03-13 05:59:00	23-dinor-11b-PGF2a	3.842	811	23-dinor-11b-PGF2a_ISTD	5.363	6282
s202	s202_a1	sample	1	a	3	41	2015-03-13 05:59:00	23-dinor-8-iso-PGF2a	3.541	1210	23-dinor-8-iso-PGF2a_ISTD	4.441	14481
s202	s202_a1	sample	1	a	3	41	2015-03-13 05:59:00	8-iso-PGF3a	3.977	6546	8-iso-PGF3a_ISTD	4.441	14481
s200	s200_a1	sample	1	a	3	42	2015-03-13 06:14:00	23-dinor-11b-PGF2a	3.842	468	23-dinor-11b-PGF2a_ISTD	5.358	17725
s200	s200_a1	sample	1	a	3	42	2015-03-13 06:14:00	23-dinor-8-iso-PGF2a	3.373	564	23-dinor-8-iso-PGF2a_ISTD	4.664	5067
s200	s200_a1	sample	1	a	3	42	2015-03-13 06:14:00	8-iso-PGF3a	3.91	7371	8-iso-PGF3a_ISTD	4.664	5067
s095	s095_a1	sample	1	a	3	43	2015-03-13 06:28:00	23-dinor-11b-PGF2a	3.841	259	23-dinor-11b-PGF2a_ISTD	5.308	1839
s095	s095_a1	sample	1	a	3	43	2015-03-13 06:28:00	23-dinor-8-iso-PGF2a	3.522	1008	23-dinor-8-iso-PGF2a_ISTD	4.709	6571
s095	s095_a1	sample	1	a	3	43	2015-03-13 06:28:00	8-iso-PGF3a	3.911	3972	8-iso-PGF3a_ISTD	4.709	6571
s101	s101_a1	sample	1	a	3	44	2015-03-13 06:42:00	23-dinor-11b-PGF2a	3.843	511	23-dinor-11b-PGF2a_ISTD	5.038	14164
s101	s101_a1	sample	1	a	3	44	2015-03-13 06:42:00	23-dinor-8-iso-PGF2a	3.365	364	23-dinor-8-iso-PGF2a_ISTD	4.714	7436
s101	s101_a1	sample	1	a	3	44	2015-03-13 06:42:00	8-iso-PGF3a	4.002	8495	8-iso-PGF3a_ISTD	4.714	7436
s0003_qc	s0003qc_d1	qc	1	d	3	45	2015-03-13 06:57:00	23-dinor-11b-PGF2a	3.842	645	23-dinor-11b-PGF2a_ISTD	5.05	16438
s0003_qc	s0003qc_d1	qc	1	d	3	45	2015-03-13 06:57:00	23-dinor-8-iso-PGF2a	3.231	1133	23-dinor-8-iso-PGF2a_ISTD	4.659	4055
s0003_qc	s0003qc_d1	qc	1	d	3	45	2015-03-13 06:57:00	8-iso-PGF3a	3.915	5291	8-iso-PGF3a_ISTD	4.659	4055
s178	s178_a1	sample	1	a	3	46	2015-03-13 07:11:00	23-dinor-11b-PGF2a	3.868	849	23-dinor-11b-PGF2a_ISTD	5.043	9860
s178	s178_a1	sample	1	a	3	46	2015-03-13 07:11:00	23-dinor-8-iso-PGF2a	3.379	719	23-dinor-8-iso-PGF2a_ISTD	4.633	4118
s178	s178_a1	sample	1	a	3	46	2015-03-13 07:11:00	8-iso-PGF3a	3.867	2264	8-iso-PGF3a_ISTD	4.633	4118
s053	s053_b1	sample	1	b	3	47	2015-03-13 07:26:00	23-dinor-11b-PGF2a	3.84	398	23-dinor-11b-PGF2a_ISTD	5.364	5297
s053	s053_b1	sample	1	b	3	47	2015-03-13 07:26:00	23-dinor-8-iso-PGF2a	3.535	1246	23-dinor-8-iso-PGF2a_ISTD	4.76	6822
s053	s053_b1	sample	1	b	3	47	2015-03-13 07:26:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.76	6822
s034	s034_a1	sample	1	a	3	48	2015-03-13 07:40:00	23-dinor-11b-PGF2a	3.849	934	23-dinor-11b-PGF2a_ISTD	5.359	13477
s034	s034_a1	sample	1	a	3	48	2015-03-13 07:40:00	23-dinor-8-iso-PGF2a	3.538	1222	23-dinor-8-iso-PGF2a_ISTD	4.42	5037
s034	s034_a1	sample	1	a	3	48	2015-03-13 07:40:00	8-iso-PGF3a	3.902	10770	8-iso-PGF3a_ISTD	4.42	5037
s040	s040_a1	sample	1	a	3	49	2015-03-13 07:54:00	23-dinor-11b-PGF2a	3.831	243	23-dinor-11b-PGF2a_ISTD	5.27	5731
s040	s040_a1	sample	1	a	3	49	2015-03-13 07:54:00	23-dinor-8-iso-PGF2a	3.545	1976	23-dinor-8-iso-PGF2a_ISTD	4.601	9200
s040	s040_a1	sample	1	a	3	49	2015-03-13 07:54:00	8-iso-PGF3a	3.804	7496	8-iso-PGF3a_ISTD	4.601	9200
s043	s043_a1	sample	1	a	3	50	2015-03-13 08:09:00	23-dinor-11b-PGF2a	3.84	1500	23-dinor-11b-PGF2a_ISTD	5.375	10693
s043	s043_a1	sample	1	a	3	50	2015-03-13 08:09:00	23-dinor-8-iso-PGF2a	3.37	481	23-dinor-8-iso-PGF2a_ISTD	4.444	20833
s043	s043_a1	sample	1	a	3	50	2015-03-13 08:09:00	8-iso-PGF3a	3.907	6418	8-iso-PGF3a_ISTD	4.444	20833
s150	s150_a1	sample	1	a	3	51	2015-03-13 08:23:00	23-dinor-11b-PGF2a	3.835	735	23-dinor-11b-PGF2a_ISTD	5.344	7693
s150	s150_a1	sample	1	a	3	51	2015-03-13 08:23:00	23-dinor-8-iso-PGF2a	3.538	904	23-dinor-8-iso-PGF2a_ISTD	4.656	8694
s150	s150_a1	sample	1	a	3	51	2015-03-13 08:23:00	8-iso-PGF3a	3.98	3628	8-iso-PGF3a_ISTD	4.656	8694
s144	s144_a1	sample	1	a	3	52	2015-03-13 08:38:00	23-dinor-11b-PGF2a	3.825	621	23-dinor-11b-PGF2a_ISTD	5.344	10063
s144	s144_a1	sample	1	a	3	52	2015-03-13 08:38:00	23-dinor-8-iso-PGF2a	3.534	717	23-dinor-8-iso-PGF2a_ISTD	4.626	5757
s144	s144_a1	sample	1	a	3	52	2015-03-13 08:38:00	8-iso-PGF3a	3.892	7061	8-iso-PGF3a_ISTD	4.626	5757
s086	s086_a1	sample	1	a	3	53	2015-03-13 08:52:00	23-dinor-11b-PGF2a	3.823	909	23-dinor-11b-PGF2a_ISTD	5.33	9142
s086	s086_a1	sample	1	a	3	53	2015-03-13 08:52:00	23-dinor-8-iso-PGF2a	3.521	1416	23-dinor-8-iso-PGF2a_ISTD	4.415	15729
s086	s086_a1	sample	1	a	3	53	2015-03-13 08:52:00	8-iso-PGF3a	3.96	13080	8-iso-PGF3a_ISTD	4.415	15729
s020	s020_a1	sample	1	a	3	54	2015-03-13 09:06:00	23-dinor-11b-PGF2a	3.839	459	23-dinor-11b-PGF2a_ISTD	5.272	3459
s020	s020_a1	sample	1	a	3	54	2015-03-13 09:06:00	23-dinor-8-iso-PGF2a	3.392	452	23-dinor-8-iso-PGF2a_ISTD	4.826	3887
s020	s020_a1	sample	1	a	3	54	2015-03-13 09:06:00	8-iso-PGF3a	3.898	9799	8-iso-PGF3a_ISTD	4.826	3887
s132	s132_b1	sample	1	b	3	55	2015-03-13 09:21:00	23-dinor-11b-PGF2a	3.833	359	23-dinor-11b-PGF2a_ISTD	5.349	10062
s132	s132_b1	sample	1	b	3	55	2015-03-13 09:21:00	23-dinor-8-iso-PGF2a	3.538	2246	23-dinor-8-iso-PGF2a_ISTD	4.56	5465
s132	s132_b1	sample	1	b	3	55	2015-03-13 09:21:00	8-iso-PGF3a	3.899	8412	8-iso-PGF3a_ISTD	4.56	5465
s0003_qc	s0003qc_d2	qc	2	d	3	56	2015-03-13 09:35:00	23-dinor-11b-PGF2a	3.818	718	23-dinor-11b-PGF2a_ISTD	5.405	6274
s0003_qc	s0003qc_d2	qc	2	d	3	56	2015-03-13 09:35:00	23-dinor-8-iso-PGF2a	3.205	1041	23-dinor-8-iso-PGF2a_ISTD	4.407	10461
s0003_qc	s0003qc_d2	qc	2	d	3	56	2015-03-13 09:35:00	8-iso-PGF3a	3.885	4097	8-iso-PGF3a_ISTD	4.407	10461
s171	s171_a1	sample	1	a	3	57	2015-03-13 09:50:00	23-dinor-11b-PGF2a	3.811	713	23-dinor-11b-PGF2a_ISTD	5.326	14804
s171	s171_a1	sample	1	a	3	57	2015-03-13 09:50:00	23-dinor-8-iso-PGF2a	3.529	1432	23-dinor-8-iso-PGF2a_ISTD	4.619	7609
s171	s171_a1	sample	1	a	3	57	2015-03-13 09:50:00	8-iso-PGF3a	3.934	12177	8-iso-PGF3a_ISTD	4.619	7609
s002	s002_a1	sample	1	a	3	58	2015-03-13 10:04:00	23-dinor-11b-PGF2a	3.818	623	23-dinor-11b-PGF2a_ISTD	5.336	8278
s002	s002_a1	sample	1	a	3	58	2015-03-13 10:04:00	23-dinor-8-iso-PGF2a	3.527	1767	23-dinor-8-iso-PGF2a_ISTD	4.63	6953
s002	s002_a1	sample	1	a	3	58	2015-03-13 10:04:00	8-iso-PGF3a	3.941	12494	8-iso-PGF3a_ISTD	4.63	6953
s116	s116_a1	sample	1	a	3	59	2015-03-13 10:19:00	23-dinor-11b-PGF2a	3.812	452	23-dinor-11b-PGF2a_ISTD	5.331	9897
s116	s116_a1	sample	1	a	3	59	2015-03-13 10:19:00	23-dinor-8-iso-PGF2a	3.521	2017	23-dinor-8-iso-PGF2a_ISTD	4.5	7017
s116	s116_a1	sample	1	a	3	59	2015-03-13 10:19:00	8-iso-PGF3a	3.784	3342	8-iso-PGF3a_ISTD	4.5	7017
s062	s062_a1	sample	1	a	3	60	2015-03-13 10:33:00	23-dinor-11b-PGF2a	3.827	718	23-dinor-11b-PGF2a_ISTD	5.246	14318
s062	s062_a1	sample	1	a	3	60	2015-03-13 10:33:00	23-dinor-8-iso-PGF2a	3.531	1705	23-dinor-8-iso-PGF2a_ISTD	4.397	20204
s062	s062_a1	sample	1	a	3	60	2015-03-13 10:33:00	8-iso-PGF3a	3.955	14675	8-iso-PGF3a_ISTD	4.397	20204
s093	s093_a1	sample	1	a	3	61	2015-03-13 10:48:00	23-dinor-11b-PGF2a	3.825	1005	23-dinor-11b-PGF2a_ISTD	5.328	3315
s093	s093_a1	sample	1	a	3	61	2015-03-13 10:48:00	23-dinor-8-iso-PGF2a	3.523	1728	23-dinor-8-iso-PGF2a_ISTD	4.403	9091
s093	s093_a1	sample	1	a	3	61	2015-03-13 10:48:00	8-iso-PGF3a	3.93	11257	8-iso-PGF3a_ISTD	4.403	9091
s118	s118_a1	sample	1	a	3	62	2015-03-13 11:02:00	23-dinor-11b-PGF2a	3.824	638	23-dinor-11b-PGF2a_ISTD	4.998	33661
s118	s118_a1	sample	1	a	3	62	2015-03-13 11:02:00	23-dinor-8-iso-PGF2a	3.521	2008	23-dinor-8-iso-PGF2a_ISTD	4.618	16203
s118	s118_a1	sample	1	a	3	62	2015-03-13 11:02:00	8-iso-PGF3a	3.933	9945	8-iso-PGF3a_ISTD	4.618	16203
s132	s132_a1	sample	1	a	3	63	2015-03-13 11:16:00	23-dinor-11b-PGF2a	3.806	231	23-dinor-11b-PGF2a_ISTD	5.318	12818
s132	s132_a1	sample	1	a	3	63	2015-03-13 11:16:00	23-dinor-8-iso-PGF2a	3.529	2180	23-dinor-8-iso-PGF2a_ISTD	4.519	6266
s132	s132_a1	sample	1	a	3	63	2015-03-13 11:16:00	8-iso-PGF3a	3.878	5381	8-iso-PGF3a_ISTD	4.519	6266
s020	s020_b1	sample	1	b	3	64	2015-03-13 11:31:00	23-dinor-11b-PGF2a	3.826	597	23-dinor-11b-PGF2a_ISTD	5.318	16894
