sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s01_cal6	s01cal6_a2	cal	2	a	1	75	1970-01-02 04:47:55	o-phosphoethanolamine	1.70	229920	o-phosphoethanolamine_ISTD		128031
s01_cal6	s01cal6_a2	cal	2	a	1	75	1970-01-02 04:47:55	o-phosphoethanolamine	1.71	248327	o-phosphoethanolamine_ISTD		138933
s01_cal7	s01cal7_a2	cal	2	a	1	76	1970-01-02 04:47:56	L-4-hydroxy-proline	1.42	524279	L-4-hydroxy-proline_ISTD		136692
s01_cal7	s01cal7_a2	cal	2	a	1	76	1970-01-02 04:47:56	L-4-hydroxy-proline	1.44	518885	L-4-hydroxy-proline_ISTD		139605
s01_cal7	s01cal7_a2	cal	2	a	1	76	1970-01-02 04:47:56	L-histidine	1.52	149834	L-histidine_ISTD		136692
s01_cal7	s01cal7_a2	cal	2	a	1	76	1970-01-02 04:47:56	L-histidine	1.53	157476	L-histidine_ISTD		139605
s01_cal7	s01cal7_a2	cal	2	a	1	76	1970-01-02 04:47:56	o-phosphoethanolamine	1.69	428123	o-phosphoethanolamine_ISTD		136692
s01_cal7	s01cal7_a2	cal	2	a	1	76	1970-01-02 04:47:56	o-phosphoethanolamine	1.72	441193	o-phosphoethanolamine_ISTD		139605
s01_cal8	s01cal8_a2	cal	2	a	1	77	1970-01-02 04:47:57	L-4-hydroxy-proline	1.43	1143202	L-4-hydroxy-proline_ISTD		133947
s01_cal8	s01cal8_a2	cal	2	a	1	77	1970-01-02 04:47:57	L-4-hydroxy-proline	1.44	1200324	L-4-hydroxy-proline_ISTD		141067
s01_cal8	s01cal8_a2	cal	2	a	1	77	1970-01-02 04:47:57	L-histidine	1.52	285705	L-histidine_ISTD		133947
s01_cal8	s01cal8_a2	cal	2	a	1	77	1970-01-02 04:47:57	L-histidine	1.53	305130	L-histidine_ISTD		141067
s01_cal8	s01cal8_a2	cal	2	a	1	77	1970-01-02 04:47:57	o-phosphoethanolamine	1.70	516334	o-phosphoethanolamine_ISTD		133947
s01_cal8	s01cal8_a2	cal	2	a	1	77	1970-01-02 04:47:57	o-phosphoethanolamine	1.71	544257	o-phosphoethanolamine_ISTD		141067
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.43	18475	L-4-hydroxy-proline_ISTD		133671
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.44	18611	L-4-hydroxy-proline_ISTD		136249
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.42	20048	L-4-hydroxy-proline_ISTD		147170
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.42	19792	L-4-hydroxy-proline_ISTD		146358
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.45	18304	L-4-hydroxy-proline_ISTD		145092
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.44	18534	L-4-hydroxy-proline_ISTD		147108
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.45	18901	L-4-hydroxy-proline_ISTD		143032
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.44	18549	L-4-hydroxy-proline_ISTD		142803
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.44	19505	L-4-hydroxy-proline_ISTD		148525
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.44	18487	L-4-hydroxy-proline_ISTD		148230
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.44	18386	L-4-hydroxy-proline_ISTD		145383
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.43	19197	L-4-hydroxy-proline_ISTD		145919
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-4-hydroxy-proline	1.43	18213	L-4-hydroxy-proline_ISTD		141957
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.54	22931	L-histidine_ISTD		133671
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.53	23811	L-histidine_ISTD		136249
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.53	25395	L-histidine_ISTD		147170
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.50	24693	L-histidine_ISTD		146358
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.55	23489	L-histidine_ISTD		145092
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.55	23726	L-histidine_ISTD		147108
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.54	24885	L-histidine_ISTD		143032
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.53	24900	L-histidine_ISTD		142803
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.53	26349	L-histidine_ISTD		148525
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.52	24367	L-histidine_ISTD		148230
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.52	23962	L-histidine_ISTD		145383
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.53	25045	L-histidine_ISTD		145919
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	L-histidine	1.51	23414	L-histidine_ISTD		141957
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.72	1297	o-phosphoethanolamine_ISTD		133671
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.72	1111	o-phosphoethanolamine_ISTD		136249
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.70	1314	o-phosphoethanolamine_ISTD		147170
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.70	1268	o-phosphoethanolamine_ISTD		146358
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.74	1272	o-phosphoethanolamine_ISTD		145092
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.72	1289	o-phosphoethanolamine_ISTD		147108
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.73	1221	o-phosphoethanolamine_ISTD		143032
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.73	1323	o-phosphoethanolamine_ISTD		142803
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.72	1273	o-phosphoethanolamine_ISTD		148525
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.72	1250	o-phosphoethanolamine_ISTD		148230
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.72	1119	o-phosphoethanolamine_ISTD		145383
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.72	1317	o-phosphoethanolamine_ISTD		145919
s01_qc	s01qc_g2	qc	2	g	1	90	1970-01-02 04:48:10	o-phosphoethanolamine	1.71	1283	o-phosphoethanolamine_ISTD		141957
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	L-4-hydroxy-proline	1.34	23	L-4-hydroxy-proline_ISTD		142750
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	L-4-hydroxy-proline	1.37	26	L-4-hydroxy-proline_ISTD		140665
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	L-4-hydroxy-proline	1.43	15	L-4-hydroxy-proline_ISTD		140757
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	L-4-hydroxy-proline	1.40	11	L-4-hydroxy-proline_ISTD		142550
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	L-histidine	1.58	42	L-histidine_ISTD		142750
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	L-histidine	1.57	51	L-histidine_ISTD		141357
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	L-histidine	1.53	34	L-histidine_ISTD		140665
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	L-histidine	1.57	9	L-histidine_ISTD		140757
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	L-histidine	1.56	17	L-histidine_ISTD		142550
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	o-phosphoethanolamine	1.75	430	o-phosphoethanolamine_ISTD		142750
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	o-phosphoethanolamine	1.76	411	o-phosphoethanolamine_ISTD		141357
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	o-phosphoethanolamine	1.76	444	o-phosphoethanolamine_ISTD		140665
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	o-phosphoethanolamine	1.75	376	o-phosphoethanolamine_ISTD		140757
s01_sst	s01sst_a5	sst	5	a	1	95	1970-01-02 04:48:15	o-phosphoethanolamine	1.75	434	o-phosphoethanolamine_ISTD		142550
s0001	s0001_a1	sample	1	a	2	1	1970-01-03 08:33:21	L-4-hydroxy-proline	1.41	24623	L-4-hydroxy-proline_ISTD		144101
s0001	s0001_a1	sample	1	a	2	1	1970-01-03 08:33:21	L-histidine	1.50	21296	L-histidine_ISTD		144101
s0001	s0001_a1	sample	1	a	2	1	1970-01-03 08:33:21	o-phosphoethanolamine	1.70	1070	o-phosphoethanolamine_ISTD		144101
s0002	s0002_a1	sample	1	a	2	2	1970-01-03 08:33:22	L-4-hydroxy-proline	1.42	10736	L-4-hydroxy-proline_ISTD		143434
s0002	s0002_a1	sample	1	a	2	2	1970-01-03 08:33:22	L-histidine	1.50	21852	L-histidine_ISTD		143434
s0002	s0002_a1	sample	1	a	2	2	1970-01-03 08:33:22	o-phosphoethanolamine	1.70	1634	o-phosphoethanolamine_ISTD		143434
s0003	s0003_a1	sample	1	a	2	3	1970-01-03 08:33:23	L-4-hydroxy-proline	1.40	9576	L-4-hydroxy-proline_ISTD		146740
s0003	s0003_a1	sample	1	a	2	3	1970-01-03 08:33:23	L-histidine	1.49	22263	L-histidine_ISTD		146740
s0003	s0003_a1	sample	1	a	2	3	1970-01-03 08:33:23	o-phosphoethanolamine	1.68	1720	o-phosphoethanolamine_ISTD		146740
s0004	s0004_a1	sample	1	a	2	4	1970-01-03 08:33:24	L-4-hydroxy-proline	1.41	23319	L-4-hydroxy-proline_ISTD		146365
s0004	s0004_a1	sample	1	a	2	4	1970-01-03 08:33:24	L-histidine	1.50	28047	L-histidine_ISTD		146365
s0004	s0004_a1	sample	1	a	2	4	1970-01-03 08:33:24	o-phosphoethanolamine	1.69	1481	o-phosphoethanolamine_ISTD		146365
s0005	s0005_a1	sample	1	a	2	5	1970-01-03 08:33:25	L-4-hydroxy-proline	1.42	16556	L-4-hydroxy-proline_ISTD		150164
s0005	s0005_a1	sample	1	a	2	5	1970-01-03 08:33:25	L-histidine	1.50	24354	L-histidine_ISTD		150164
s0005	s0005_a1	sample	1	a	2	5	1970-01-03 08:33:25	o-phosphoethanolamine	1.71	1478	o-phosphoethanolamine_ISTD		150164
s0006	s0006_b1	sample	1	b	2	7	1970-01-03 08:33:27	L-4-hydroxy-proline	1.42	28246	L-4-hydroxy-proline_ISTD		144639
s0006	s0006_b1	sample	1	b	2	7	1970-01-03 08:33:27	L-4-hydroxy-proline	1.41	31487	L-4-hydroxy-proline_ISTD		147742
s0006	s0006_b1	sample	1	b	2	7	1970-01-03 08:33:27	L-histidine	1.52	29682	L-histidine_ISTD		144639
s0006	s0006_b1	sample	1	b	2	7	1970-01-03 08:33:27	L-histidine	1.49	32564	L-histidine_ISTD		147742
s0006	s0006_b1	sample	1	b	2	7	1970-01-03 08:33:27	o-phosphoethanolamine	1.71	1582	o-phosphoethanolamine_ISTD		144639
s0006	s0006_b1	sample	1	b	2	7	1970-01-03 08:33:27	o-phosphoethanolamine	1.68	1446	o-phosphoethanolamine_ISTD		147742
s0007	s0007_a1	sample	1	a	2	8	1970-01-03 08:33:28	L-4-hydroxy-proline	1.42	30903	L-4-hydroxy-proline_ISTD		145385
s0007	s0007_a1	sample	1	a	2	8	1970-01-03 08:33:28	L-histidine	1.50	21825	L-histidine_ISTD		145385
s0007	s0007_a1	sample	1	a	2	8	1970-01-03 08:33:28	o-phosphoethanolamine	1.70	1314	o-phosphoethanolamine_ISTD		145385
s0008	s0008_a1	sample	1	a	2	9	1970-01-03 08:33:29	L-4-hydroxy-proline	1.41	14788	L-4-hydroxy-proline_ISTD		147572
s0008	s0008_a1	sample	1	a	2	9	1970-01-03 08:33:29	L-4-hydroxy-proline	1.41	13065	L-4-hydroxy-proline_ISTD		146922
s0008	s0008_a1	sample	1	a	2	9	1970-01-03 08:33:29	L-histidine	1.49	16480	L-histidine_ISTD		147572
s0008	s0008_a1	sample	1	a	2	9	1970-01-03 08:33:29	L-histidine	1.49	14981	L-histidine_ISTD		146922
s0008	s0008_a1	sample	1	a	2	9	1970-01-03 08:33:29	o-phosphoethanolamine	1.69	1181	o-phosphoethanolamine_ISTD		147572
s0008	s0008_a1	sample	1	a	2	9	1970-01-03 08:33:29	o-phosphoethanolamine	1.70	1218	o-phosphoethanolamine_ISTD		146922
s0009	s0009_a1	sample	1	a	2	11	1970-01-03 08:33:31	L-4-hydroxy-proline	1.41	14217	L-4-hydroxy-proline_ISTD		147767
s0009	s0009_a1	sample	1	a	2	11	1970-01-03 08:33:31	L-histidine	1.50	22994	L-histidine_ISTD		147767
s0009	s0009_a1	sample	1	a	2	11	1970-01-03 08:33:31	o-phosphoethanolamine	1.72	916	o-phosphoethanolamine_ISTD		147767
s0016	s0016_a1	sample	1	a	2	12	1970-01-03 08:33:32	L-4-hydroxy-proline	1.41	17566	L-4-hydroxy-proline_ISTD		140199
s0016	s0016_a1	sample	1	a	2	12	1970-01-03 08:33:32	L-histidine	1.50	25569	L-histidine_ISTD		140199
s0016	s0016_a1	sample	1	a	2	12	1970-01-03 08:33:32	o-phosphoethanolamine	1.69	1255	o-phosphoethanolamine_ISTD		140199
s0017	s0017_a1	sample	1	a	2	13	1970-01-03 08:33:33	L-4-hydroxy-proline	1.41	10619	L-4-hydroxy-proline_ISTD		144381
s0017	s0017_a1	sample	1	a	2	13	1970-01-03 08:33:33	L-histidine	1.50	21975	L-histidine_ISTD		144381
s0017	s0017_a1	sample	1	a	2	13	1970-01-03 08:33:33	o-phosphoethanolamine	1.69	1114	o-phosphoethanolamine_ISTD		144381
s0018	s0018_a1	sample	1	a	2	14	1970-01-03 08:33:34	L-4-hydroxy-proline	1.42	15943	L-4-hydroxy-proline_ISTD		141884
s0018	s0018_a1	sample	1	a	2	14	1970-01-03 08:33:34	L-histidine	1.51	26957	L-histidine_ISTD		141884
s0018	s0018_a1	sample	1	a	2	14	1970-01-03 08:33:34	o-phosphoethanolamine	1.70	1649	o-phosphoethanolamine_ISTD		141884
s0024	s0024_b1	sample	1	b	2	15	1970-01-03 08:33:35	L-4-hydroxy-proline	1.42	18811	L-4-hydroxy-proline_ISTD		151021
s0024	s0024_b1	sample	1	b	2	15	1970-01-03 08:33:35	L-histidine	1.50	22845	L-histidine_ISTD		151021
s0024	s0024_b1	sample	1	b	2	15	1970-01-03 08:33:35	o-phosphoethanolamine	1.73	720	o-phosphoethanolamine_ISTD		151021
s0026	s0026_a1	sample	1	a	2	16	1970-01-03 08:33:36	L-4-hydroxy-proline	1.42	38708	L-4-hydroxy-proline_ISTD		144163
s0026	s0026_a1	sample	1	a	2	16	1970-01-03 08:33:36	L-histidine	1.50	26882	L-histidine_ISTD		144163
s0026	s0026_a1	sample	1	a	2	16	1970-01-03 08:33:36	o-phosphoethanolamine	1.70	1366	o-phosphoethanolamine_ISTD		144163
s0027	s0027_a1	sample	1	a	2	17	1970-01-03 08:33:37	L-4-hydroxy-proline	1.42	27125	L-4-hydroxy-proline_ISTD		146261
s0027	s0027_a1	sample	1	a	2	17	1970-01-03 08:33:37	L-histidine	1.50	26491	L-histidine_ISTD		146261
s0027	s0027_a1	sample	1	a	2	17	1970-01-03 08:33:37	o-phosphoethanolamine	1.70	1105	o-phosphoethanolamine_ISTD		146261
s0028	s0028_a1	sample	1	a	2	18	1970-01-03 08:33:38	L-4-hydroxy-proline	1.42	26974	L-4-hydroxy-proline_ISTD		148968
s0028	s0028_a1	sample	1	a	2	18	1970-01-03 08:33:38	L-histidine	1.51	25706	L-histidine_ISTD		148968
s0028	s0028_a1	sample	1	a	2	18	1970-01-03 08:33:38	o-phosphoethanolamine	1.73	824	o-phosphoethanolamine_ISTD		148968
s0029	s0029_a1	sample	1	a	2	19	1970-01-03 08:33:39	L-4-hydroxy-proline	1.42	11519	L-4-hydroxy-proline_ISTD		147036
s0029	s0029_a1	sample	1	a	2	19	1970-01-03 08:33:39	L-histidine	1.50	21391	L-histidine_ISTD		147036
s0029	s0029_a1	sample	1	a	2	19	1970-01-03 08:33:39	o-phosphoethanolamine	1.73	910	o-phosphoethanolamine_ISTD		147036
s0030	s0030_a1	sample	1	a	2	20	1970-01-03 08:33:40	L-4-hydroxy-proline	1.42	18343	L-4-hydroxy-proline_ISTD		148793
s0030	s0030_a1	sample	1	a	2	20	1970-01-03 08:33:40	L-histidine	1.51	22111	L-histidine_ISTD		148793
s0030	s0030_a1	sample	1	a	2	20	1970-01-03 08:33:40	o-phosphoethanolamine	1.74	656	o-phosphoethanolamine_ISTD		148793
s0031	s0031_a1	sample	1	a	2	21	1970-01-03 08:33:41	L-4-hydroxy-proline	1.42	19414	L-4-hydroxy-proline_ISTD		144681
s0031	s0031_a1	sample	1	a	2	21	1970-01-03 08:33:41	L-histidine	1.51	28521	L-histidine_ISTD		144681
s0031	s0031_a1	sample	1	a	2	21	1970-01-03 08:33:41	o-phosphoethanolamine	1.70	1373	o-phosphoethanolamine_ISTD		144681
s0032	s0032_a1	sample	1	a	2	22	1970-01-03 08:33:42	L-4-hydroxy-proline	1.42	27740	L-4-hydroxy-proline_ISTD		146347
s0032	s0032_a1	sample	1	a	2	22	1970-01-03 08:33:42	L-histidine	1.50	24199	L-histidine_ISTD		146347
s0032	s0032_a1	sample	1	a	2	22	1970-01-03 08:33:42	o-phosphoethanolamine	1.71	988	o-phosphoethanolamine_ISTD		146347
s0033	s0033_a1	sample	1	a	2	23	1970-01-03 08:33:43	L-4-hydroxy-proline	1.42	26669	L-4-hydroxy-proline_ISTD		144085
s0033	s0033_a1	sample	1	a	2	23	1970-01-03 08:33:43	L-histidine	1.52	25826	L-histidine_ISTD		144085
s0033	s0033_a1	sample	1	a	2	23	1970-01-03 08:33:43	o-phosphoethanolamine	1.73	953	o-phosphoethanolamine_ISTD		144085
s0035	s0035_b1	sample	1	b	2	24	1970-01-03 08:33:44	L-4-hydroxy-proline	1.41	14797	L-4-hydroxy-proline_ISTD		145975
s0035	s0035_b1	sample	1	b	2	24	1970-01-03 08:33:44	L-histidine	1.50	17024	L-histidine_ISTD		145975
s0035	s0035_b1	sample	1	b	2	24	1970-01-03 08:33:44	o-phosphoethanolamine	1.71	1141	o-phosphoethanolamine_ISTD		145975
s0046	s0046_a1	sample	1	a	2	25	1970-01-03 08:33:45	L-4-hydroxy-proline	1.42	48234	L-4-hydroxy-proline_ISTD		150277
s0046	s0046_a1	sample	1	a	2	25	1970-01-03 08:33:45	L-histidine	1.51	27110	L-histidine_ISTD		150277
s0046	s0046_a1	sample	1	a	2	25	1970-01-03 08:33:45	o-phosphoethanolamine	1.71	1223	o-phosphoethanolamine_ISTD		150277
s0047	s0047_a1	sample	1	a	2	26	1970-01-03 08:33:46	L-4-hydroxy-proline	1.42	11380	L-4-hydroxy-proline_ISTD		146314
s0047	s0047_a1	sample	1	a	2	26	1970-01-03 08:33:46	L-histidine	1.50	22631	L-histidine_ISTD		146314
s0047	s0047_a1	sample	1	a	2	26	1970-01-03 08:33:46	o-phosphoethanolamine	1.72	970	o-phosphoethanolamine_ISTD		146314
s0048	s0048_a1	sample	1	a	2	27	1970-01-03 08:33:47	L-4-hydroxy-proline	1.43	14691	L-4-hydroxy-proline_ISTD		148408
s0048	s0048_a1	sample	1	a	2	27	1970-01-03 08:33:47	L-histidine	1.52	23978	L-histidine_ISTD		148408
s0048	s0048_a1	sample	1	a	2	27	1970-01-03 08:33:47	o-phosphoethanolamine	1.70	1481	o-phosphoethanolamine_ISTD		148408
s0052	s0052_a1	sample	1	a	2	28	1970-01-03 08:33:48	L-4-hydroxy-proline	1.41	19330	L-4-hydroxy-proline_ISTD		145511
s0052	s0052_a1	sample	1	a	2	28	1970-01-03 08:33:48	L-4-hydroxy-proline	1.41	17262	L-4-hydroxy-proline_ISTD		145879
s0052	s0052_a1	sample	1	a	2	28	1970-01-03 08:33:48	L-histidine	1.49	28611	L-histidine_ISTD		145511
s0052	s0052_a1	sample	1	a	2	28	1970-01-03 08:33:48	L-histidine	1.49	27118	L-histidine_ISTD		145879
s0052	s0052_a1	sample	1	a	2	28	1970-01-03 08:33:48	o-phosphoethanolamine	1.70	805	o-phosphoethanolamine_ISTD		145511
s0052	s0052_a1	sample	1	a	2	28	1970-01-03 08:33:48	o-phosphoethanolamine	1.70	860	o-phosphoethanolamine_ISTD		145879
s0053	s0053_a1	sample	1	a	2	30	1970-01-03 08:33:50	L-4-hydroxy-proline	1.41	14864	L-4-hydroxy-proline_ISTD		141555
s0053	s0053_a1	sample	1	a	2	30	1970-01-03 08:33:50	L-histidine	1.49	23654	L-histidine_ISTD		141555
s0053	s0053_a1	sample	1	a	2	30	1970-01-03 08:33:50	o-phosphoethanolamine	1.71	842	o-phosphoethanolamine_ISTD		141555
s0054	s0054_a1	sample	1	a	2	31	1970-01-03 08:33:51	L-4-hydroxy-proline	1.41	12664	L-4-hydroxy-proline_ISTD		140009
s0054	s0054_a1	sample	1	a	2	31	1970-01-03 08:33:51	L-histidine	1.49	24654	L-histidine_ISTD		140009
s0054	s0054_a1	sample	1	a	2	31	1970-01-03 08:33:51	o-phosphoethanolamine	1.71	868	o-phosphoethanolamine_ISTD		140009
s0070	s0070_a1	sample	1	a	2	32	1970-01-03 08:33:52	L-4-hydroxy-proline	1.41	17681	L-4-hydroxy-proline_ISTD		141125
s0070	s0070_a1	sample	1	a	2	32	1970-01-03 08:33:52	L-histidine	1.49	28649	L-histidine_ISTD		141125
s0070	s0070_a1	sample	1	a	2	32	1970-01-03 08:33:52	o-phosphoethanolamine	1.70	1339	o-phosphoethanolamine_ISTD		141125
s0071	s0071_a1	sample	1	a	2	33	1970-01-03 08:33:53	L-4-hydroxy-proline	1.42	11670	L-4-hydroxy-proline_ISTD		146631
s0071	s0071_a1	sample	1	a	2	33	1970-01-03 08:33:53	L-histidine	1.50	23344	L-histidine_ISTD		146631
s0071	s0071_a1	sample	1	a	2	33	1970-01-03 08:33:53	o-phosphoethanolamine	1.70	1154	o-phosphoethanolamine_ISTD		146631
s0072	s0072_a1	sample	1	a	2	34	1970-01-03 08:33:54	L-4-hydroxy-proline	1.42	15947	L-4-hydroxy-proline_ISTD		149196
s0072	s0072_a1	sample	1	a	2	34	1970-01-03 08:33:54	L-histidine	1.50	21795	L-histidine_ISTD		149196
s0072	s0072_a1	sample	1	a	2	34	1970-01-03 08:33:54	o-phosphoethanolamine	1.70	1230	o-phosphoethanolamine_ISTD		149196
s0085	s0085_a1	sample	1	a	2	35	1970-01-03 08:33:55	L-4-hydroxy-proline	1.43	26392	L-4-hydroxy-proline_ISTD		148966
s0085	s0085_a1	sample	1	a	2	35	1970-01-03 08:33:55	L-histidine	1.50	22610	L-histidine_ISTD		148966
